,Time,Concentration,Bioagent,Type
10648,1.45,0.0448574625824677,PFU,sp
10649,1.46,0.045258451328236034,PFU,sp
10650,1.47,0.045660929812447605,PFU,sp
10651,1.48,0.046064903453274235,PFU,sp
10652,1.49,0.04647037768753009,PFU,sp
10653,1.5,0.046877357970727854,PFU,sp
10654,1.51,0.047285849777135056,PFU,sp
10655,1.52,0.04769585859983047,PFU,sp
10656,1.53,0.04810738995076059,PFU,sp
10657,1.54,0.048520449360796324,PFU,sp
10658,1.55,0.04893504237978966,PFU,sp
10659,1.56,0.04935117457663057,PFU,sp
10660,1.57,0.04976885153930388,PFU,sp
10661,1.58,0.05018807887494642,PFU,sp
10662,1.59,0.050608862209904064,PFU,sp
10663,1.6,0.05103120718978912,PFU,sp
10664,1.61,0.051455119479537605,PFU,sp
10665,1.62,0.05188060476346676,PFU,sp
10666,1.6300000000000001,0.05230766874533265,PFU,sp
10667,1.6400000000000001,0.0527363171483878,PFU,sp
10668,1.6500000000000001,0.05316655571543904,PFU,sp
10669,1.6600000000000001,0.05359839020890533,PFU,sp
10670,1.67,0.05403182641087585,PFU,sp
10671,1.68,0.054466870123168025,PFU,sp
10672,1.69,0.054903527167385745,PFU,sp
10673,1.7,0.055341803384977684,PFU,sp
10674,1.71,0.0557817046372957,PFU,sp
10675,1.72,0.05622323680565333,PFU,sp
10676,1.73,0.056666405791384454,PFU,sp
10677,1.74,0.057111217515901924,PFU,sp
10678,1.75,0.05755767792075642,PFU,sp
10679,1.76,0.05800579296769536,PFU,sp
10680,1.77,0.058455568638721936,PFU,sp
10681,1.78,0.058907010936154136,PFU,sp
10682,1.79,0.059360125882684064,PFU,sp
10683,1.8,0.05981491952143714,PFU,sp
10684,1.81,0.06027139791603158,PFU,sp
10685,1.82,0.060729567150637855,PFU,sp
10686,1.83,0.0611894333300383,PFU,sp
10687,1.84,0.06165100257968681,PFU,sp
10688,1.85,0.06211428104576862,PFU,sp
10689,1.86,0.06257927489526019,PFU,sp
10690,1.87,0.06304599031598919,PFU,sp
10691,1.8800000000000001,0.06351443351669456,PFU,sp
10692,1.8900000000000001,0.06398461072708667,PFU,sp
10693,1.9000000000000001,0.0644565281979076,PFU,sp
10694,1.9100000000000001,0.06493019220099151,PFU,sp
10695,1.92,0.06540560902932498,PFU,sp
10696,1.93,0.06588278499710769,PFU,sp
10697,1.94,0.06636172643981295,PFU,sp
10698,1.95,0.06684243971424841,PFU,sp
10699,1.96,0.06732493119861697,PFU,sp
10700,1.97,0.0678092072925775,PFU,sp
10701,1.98,0.06829527441730597,PFU,sp
10702,1.99,0.06878313901555651,PFU,sp
10703,2.0,0.06927280755172244,PFU,sp
10704,2.0100000000000002,0.0697642865118977,PFU,sp
10705,2.02,0.070257582403938,PFU,sp
10706,2.0300000000000002,0.07075270175752242,PFU,sp
10707,2.04,0.07124965112421472,PFU,sp
10708,2.05,0.07174843707752507,PFU,sp
10709,2.06,0.0722490662129717,PFU,sp
10710,2.07,0.07275154514814255,PFU,sp
10711,2.08,0.07325588052275728,PFU,sp
10712,2.09,0.07376207899872896,PFU,sp
10713,2.1,0.0742701472602263,PFU,sp
10714,2.11,0.07478009201373555,PFU,sp
10715,2.12,0.0752919199881228,PFU,sp
10716,2.13,0.07580563793469607,PFU,sp
10717,2.14,0.07632125262726776,PFU,sp
10718,2.15,0.07683877086221691,PFU,sp
10719,2.16,0.07735819945855182,PFU,sp
10720,2.17,0.07787954525797246,PFU,sp
10721,2.18,0.07840281512493319,PFU,sp
10722,2.19,0.07892801594670533,PFU,sp
10723,2.2,0.0794551546334401,PFU,sp
10724,2.21,0.07998423811823127,PFU,sp
10725,2.22,0.08051527335717829,PFU,sp
10726,2.23,0.081048267329449,PFU,sp
10727,2.24,0.08158322703734298,PFU,sp
10728,2.25,0.08212015950635446,PFU,sp
10729,2.2600000000000002,0.08265907178523563,PFU,sp
10730,2.27,0.08319997094605978,PFU,sp
10731,2.2800000000000002,0.08374286408428484,PFU,sp
10732,2.29,0.0842877583188165,PFU,sp
10733,2.3000000000000003,0.08483466079207194,PFU,sp
10734,2.31,0.08538357867004312,PFU,sp
10735,2.32,0.08593451914236055,PFU,sp
10736,2.33,0.08648748942235691,PFU,sp
10737,2.34,0.08704249674713062,PFU,sp
10738,2.35,0.08759954837760982,PFU,sp
10739,2.36,0.08815865159861604,PFU,sp
10740,2.37,0.08871981371892824,PFU,sp
10741,2.38,0.08928304207134663,PFU,sp
10742,2.39,0.08984834401275679,PFU,sp
10743,2.4,0.09041572692419364,PFU,sp
10744,2.41,0.09098519821090569,PFU,sp
10745,2.42,0.09155676530241903,PFU,sp
10746,2.43,0.09213043565260182,PFU,sp
10747,2.44,0.09270621673972829,PFU,sp
10748,2.45,0.09328411606654333,PFU,sp
10749,2.46,0.09386414116032668,PFU,sp
10750,2.47,0.09444629957295754,PFU,sp
10751,2.48,0.09503059888097885,PFU,sp
10752,2.49,0.09561704668566208,PFU,sp
10753,2.5,0.09620565061307154,PFU,sp
10754,2.5100000000000002,0.09679641831412925,PFU,sp
10755,2.52,0.09738935746467936,PFU,sp
10756,2.5300000000000002,0.09798447576555315,PFU,sp
10757,2.54,0.0985817809426335,PFU,sp
10758,2.5500000000000003,0.09918128074691995,PFU,sp
10759,2.56,0.09978298295459326,PFU,sp
10760,2.57,0.10038689536708054,PFU,sp
10761,2.58,0.10099302581112005,PFU,sp
10762,2.59,0.10160138213882604,PFU,sp
10763,2.6,0.10221197222775401,PFU,sp
10764,2.61,0.10282480398096543,PFU,sp
10765,2.62,0.10343988532709304,PFU,sp
10766,2.63,0.10405722422040574,PFU,sp
10767,2.64,0.10467682864087388,PFU,sp
10768,2.65,0.10529870659423418,PFU,sp
10769,2.66,0.1059228661120552,PFU,sp
10770,2.67,0.10654931525180225,PFU,sp
10771,2.68,0.10717806209690284,PFU,sp
10772,2.69,0.10780911475681175,PFU,sp
10773,2.7,0.10844248136707646,PFU,sp
10774,2.71,0.10907817008940232,PFU,sp
10775,2.72,0.109716189111718,PFU,sp
10776,2.73,0.11035654664824067,PFU,sp
10777,2.74,0.11099925093954148,PFU,sp
10778,2.75,0.11164431025261085,PFU,sp
10779,2.7600000000000002,0.11229173288092396,PFU,sp
10780,2.77,0.11294152714450598,PFU,sp
10781,2.7800000000000002,0.11359370138999768,PFU,sp
10782,2.79,0.11424826399072069,PFU,sp
10783,2.8000000000000003,0.11490522334674311,PFU,sp
10784,2.81,0.1155645878849447,PFU,sp
10785,2.82,0.1162263660590826,PFU,sp
10786,2.83,0.11689056634985666,PFU,sp
10787,2.84,0.11755719726497481,PFU,sp
10788,2.85,0.11822626733921876,PFU,sp
10789,2.86,0.11889778513450919,PFU,sp
10790,2.87,0.11957175923997147,PFU,sp
10791,2.88,0.12024819827200094,PFU,sp
10792,2.89,0.12092711087432845,PFU,sp
10793,2.9,0.12160850571808576,PFU,sp
10794,2.91,0.12229239150187117,PFU,sp
10795,2.92,0.12297877695181463,PFU,sp
10796,2.93,0.12366767082164355,PFU,sp
10797,2.94,0.12435908189274789,PFU,sp
10798,2.95,0.12505301897424584,PFU,sp
10799,2.96,0.125749490903049,PFU,sp
10800,2.97,0.12644850654392792,PFU,sp
10801,2.98,0.12715007478957738,PFU,sp
10802,2.99,0.1278542045606818,PFU,sp
10803,3.0,0.1285609048059804,PFU,sp
10804,3.0100000000000002,0.12927018450233274,PFU,sp
10805,3.02,0.1299820526547838,PFU,sp
10806,3.0300000000000002,0.13069651829662943,PFU,sp
10807,3.04,0.13141359048948129,PFU,sp
10808,3.0500000000000003,0.13213327832333238,PFU,sp
10809,3.06,0.13285559091662197,PFU,sp
10810,3.0700000000000003,0.13358053741630077,PFU,sp
10811,3.08,0.13430812699789613,PFU,sp
10812,3.09,0.13503836886557702,PFU,sp
10813,3.1,0.13577127225221916,PFU,sp
10814,3.11,0.13650684641946978,PFU,sp
10815,3.12,0.13724510065781284,PFU,sp
10816,3.13,0.13798604428663375,PFU,sp
10817,3.14,0.13872968665428428,PFU,sp
10818,3.15,0.1394760371381474,PFU,sp
10819,3.16,0.1402251051447021,PFU,sp
10820,3.17,0.14097690010958785,PFU,sp
10821,3.18,0.14173143149766962,PFU,sp
10822,3.19,0.14248870880310222,PFU,sp
10823,3.2,0.1432487415493949,PFU,sp
10824,3.21,0.1440115392894759,PFU,sp
10825,3.22,0.144777111605757,PFU,sp
10826,3.23,0.14554546811019745,PFU,sp
10827,3.24,0.14631661844436888,PFU,sp
10828,3.25,0.14709057227951908,PFU,sp
10829,3.2600000000000002,0.14786733931663634,PFU,sp
10830,3.27,0.14864692928651355,PFU,sp
10831,3.2800000000000002,0.14942935194981227,PFU,sp
10832,3.29,0.1502146170971265,PFU,sp
10833,3.3000000000000003,0.1510027345490469,PFU,sp
10834,3.31,0.15179371415622414,PFU,sp
10835,3.3200000000000003,0.1525875657994331,PFU,sp
10836,3.33,0.1533842993896361,PFU,sp
10837,3.34,0.15418392486804675,PFU,sp
10838,3.35,0.15498645220619325,PFU,sp
10839,3.36,0.15579189140598176,PFU,sp
10840,3.37,0.15660025249975987,PFU,sp
10841,3.38,0.15741154555037948,PFU,sp
10842,3.39,0.15822578065126028,PFU,sp
10843,3.4,0.15904296792645234,PFU,sp
10844,3.41,0.15986311753069943,PFU,sp
10845,3.42,0.16068623964950146,PFU,sp
10846,3.43,0.1615123444991774,PFU,sp
10847,3.44,0.1623414423269277,PFU,sp
10848,3.45,0.16317354341089696,PFU,sp
10849,3.46,0.1640086580602361,PFU,sp
10850,3.47,0.16484679661516474,PFU,sp
10851,3.48,0.1656879694470333,PFU,sp
10852,3.49,0.16653218695838493,PFU,sp
10853,3.5,0.1673794595830176,PFU,sp
10854,3.5100000000000002,0.16822979778604566,PFU,sp
10855,3.52,0.16908321206396168,PFU,sp
10856,3.5300000000000002,0.16993971294469776,PFU,sp
10857,3.54,0.1707993109876871,PFU,sp
10858,3.5500000000000003,0.1716620167839252,PFU,sp
10859,3.56,0.1725278409560308,PFU,sp
10860,3.5700000000000003,0.17339679415830725,PFU,sp
10861,3.58,0.1742688870768029,PFU,sp
10862,3.59,0.17514413042937219,PFU,sp
10863,3.6,0.17602253496573597,PFU,sp
10864,3.61,0.17690411146754187,PFU,sp
10865,3.62,0.17778887074842473,PFU,sp
10866,3.63,0.17867682365406656,PFU,sp
10867,3.64,0.17956798106225655,PFU,sp
10868,3.65,0.18046235388295073,PFU,sp
10869,3.66,0.18135995305833186,PFU,sp
10870,3.67,0.1822607895628685,PFU,sp
10871,3.68,0.18316487440337476,PFU,sp
10872,3.69,0.1840722186190689,PFU,sp
10873,3.7,0.18498283328163276,PFU,sp
10874,3.71,0.18589672949527017,PFU,sp
10875,3.72,0.1868139183967658,PFU,sp
10876,3.73,0.18773441115554337,PFU,sp
10877,3.74,0.18865821897372412,PFU,sp
10878,3.75,0.1895853530861845,PFU,sp
10879,3.7600000000000002,0.19051582476061446,PFU,sp
10880,3.77,0.19144964529757474,PFU,sp
10881,3.7800000000000002,0.19238682603055454,PFU,sp
10882,3.79,0.19332737832602867,PFU,sp
10883,3.8000000000000003,0.19427131358351482,PFU,sp
10884,3.81,0.19521864323563015,PFU,sp
10885,3.8200000000000003,0.19616937874814822,PFU,sp
10886,3.83,0.19712353162005516,PFU,sp
10887,3.84,0.1980811133836062,PFU,sp
10888,3.85,0.19904213560438155,PFU,sp
10889,3.86,0.20000660988134208,PFU,sp
10890,3.87,0.20097454784688518,PFU,sp
10891,3.88,0.2019459611668998,PFU,sp
10892,3.89,0.202920861540822,PFU,sp
10893,3.9,0.2038992607016893,PFU,sp
10894,3.91,0.20488117041619588,PFU,sp
10895,3.92,0.20586660248474664,PFU,sp
10896,3.93,0.20685556874151162,PFU,sp
10897,3.94,0.20784808105447974,PFU,sp
10898,3.95,0.2088441513255128,PFU,sp
10899,3.96,0.20984379149039847,PFU,sp
10900,3.97,0.21084701351890403,PFU,sp
10901,3.98,0.21185382941482883,PFU,sp
10902,3.99,0.21286425121605743,PFU,sp
10903,4.0,0.21387829099461145,PFU,sp
10904,4.01,0.21489596085670232,PFU,sp
10905,4.0200000000000005,0.2159172729427829,PFU,sp
10906,4.03,0.21694223942759877,PFU,sp
10907,4.04,0.21797087252024028,PFU,sp
10908,4.05,0.219003184464193,PFU,sp
10909,4.0600000000000005,0.22003918753738883,PFU,sp
10910,4.07,0.22107889405225617,PFU,sp
10911,4.08,0.22212231635577054,PFU,sp
10912,4.09,0.22316946682950412,PFU,sp
10913,4.1,0.22422035788967568,PFU,sp
10914,4.11,0.22527500198719966,PFU,sp
10915,4.12,0.226333411607735,PFU,sp
10916,4.13,0.2273955992717345,PFU,sp
10917,4.14,0.2284615775344925,PFU,sp
10918,4.15,0.22953135898619356,PFU,sp
10919,4.16,0.2306049562519595,PFU,sp
10920,4.17,0.23168238199189758,PFU,sp
10921,4.18,0.23276364890114723,PFU,sp
10922,4.19,0.233848769709927,PFU,sp
10923,4.2,0.23493775718358065,PFU,sp
10924,4.21,0.23603062412262382,PFU,sp
10925,4.22,0.2371273833627894,PFU,sp
10926,4.23,0.23822804777507334,PFU,sp
10927,4.24,0.23933263026577914,PFU,sp
10928,4.25,0.24044114377656328,PFU,sp
10929,4.26,0.24155360128447914,PFU,sp
10930,4.2700000000000005,0.24267001580202144,PFU,sp
10931,4.28,0.2437904003771692,PFU,sp
10932,4.29,0.24491476809343,PFU,sp
10933,4.3,0.24604313206988213,PFU,sp
10934,4.3100000000000005,0.24717550546121766,PFU,sp
10935,4.32,0.24831190145778415,PFU,sp
10936,4.33,0.24945233328562694,PFU,sp
10937,4.34,0.25059681420653035,PFU,sp
10938,4.3500000000000005,0.2517453575180587,PFU,sp
10939,4.36,0.2528979765535969,PFU,sp
10940,4.37,0.2540546846823908,PFU,sp
10941,4.38,0.25521549530958704,PFU,sp
10942,4.39,0.2563804218762725,PFU,sp
10943,4.4,0.2575494778595133,PFU,sp
10944,4.41,0.2587226767723932,PFU,sp
10945,4.42,0.2599000321640522,PFU,sp
10946,4.43,0.2610815576197241,PFU,sp
10947,4.44,0.2622672667607741,PFU,sp
10948,4.45,0.2634571732447351,PFU,sp
10949,4.46,0.2646512907653449,PFU,sp
10950,4.47,0.2658496330525819,PFU,sp
10951,4.48,0.26705221387270117,PFU,sp
10952,4.49,0.2682590470282685,PFU,sp
10953,4.5,0.26947014635819666,PFU,sp
10954,4.51,0.27068552573777843,PFU,sp
10955,4.5200000000000005,0.2719051990787212,PFU,sp
10956,4.53,0.27312918032917965,PFU,sp
10957,4.54,0.2743574834737893,PFU,sp
10958,4.55,0.2755901225336986,PFU,sp
10959,4.5600000000000005,0.27682711156660084,PFU,sp
10960,4.57,0.2780684646667655,PFU,sp
10961,4.58,0.2793141959650697,PFU,sp
10962,4.59,0.28056431962902806,PFU,sp
10963,4.6000000000000005,0.2818188498628235,PFU,sp
10964,4.61,0.2830778009073357,PFU,sp
10965,4.62,0.2843411870401711,PFU,sp
10966,4.63,0.2856090225756907,PFU,sp
10967,4.64,0.28688132186503856,PFU,sp
10968,4.65,0.28815809929616903,PFU,sp
10969,4.66,0.28943936929387326,PFU,sp
10970,4.67,0.29072514631980656,PFU,sp
10971,4.68,0.2920154448725136,PFU,sp
10972,4.69,0.29331027948745414,PFU,sp
10973,4.7,0.2946096647370274,PFU,sp
10974,4.71,0.295913615230597,PFU,sp
10975,4.72,0.29722214561451427,PFU,sp
10976,4.73,0.2985352705721417,PFU,sp
10977,4.74,0.2998530048238749,PFU,sp
10978,4.75,0.3011753631271658,PFU,sp
10979,4.76,0.3025023602765433,PFU,sp
10980,4.7700000000000005,0.30383401110363484,PFU,sp
10981,4.78,0.3051703304771857,PFU,sp
10982,4.79,0.3065113333030804,PFU,sp
10983,4.8,0.30785703452436036,PFU,sp
10984,4.8100000000000005,0.30920744912124376,PFU,sp
10985,4.82,0.3105625921111424,PFU,sp
10986,4.83,0.3119224785486803,PFU,sp
10987,4.84,0.31328712352570975,PFU,sp
10988,4.8500000000000005,0.31465654217132794,PFU,sp
10989,4.86,0.31603074965189204,PFU,sp
10990,4.87,0.31740976117103487,PFU,sp
10991,4.88,0.31879359196967905,PFU,sp
10992,4.89,0.3201822573260504,PFU,sp
10993,4.9,0.3215757725556917,PFU,sp
10994,4.91,0.32297415301147425,PFU,sp
10995,4.92,0.32437741408361087,PFU,sp
10996,4.93,0.32578557119966606,PFU,sp
10997,4.94,0.3271986398245675,PFU,sp
10998,4.95,0.3286166354606147,PFU,sp
10999,4.96,0.33003957364748954,PFU,sp
11000,4.97,0.3314674699622641,PFU,sp
11001,4.98,0.3329003400194088,PFU,sp
11002,4.99,0.3343381994707992,PFU,sp
11003,5.0,0.3357810640057233,PFU,sp
11004,5.01,0.3372289493508866,PFU,sp
11005,5.0200000000000005,0.33868187127041816,PFU,sp
11006,5.03,0.34013984556587384,PFU,sp
11007,5.04,0.34160288807624123,PFU,sp
11008,5.05,0.3430710146779422,PFU,sp
11009,5.0600000000000005,0.3445442412848354,PFU,sp
11010,5.07,0.3460225838482174,PFU,sp
11011,5.08,0.34750605835682424,PFU,sp
11012,5.09,0.34899468083683166,PFU,sp
11013,5.1000000000000005,0.350488467351854,PFU,sp
11014,5.11,0.351987434002943,PFU,sp
11015,5.12,0.3534915969285865,PFU,sp
11016,5.13,0.3550009723047048,PFU,sp
11017,5.14,0.35651557634464753,PFU,sp
11018,5.15,0.3580354252991897,PFU,sp
11019,5.16,0.3595605354565257,PFU,sp
11020,5.17,0.36109092314226465,PFU,sp
11021,5.18,0.36262660471942293,PFU,sp
11022,5.19,0.3641675965884176,PFU,sp
11023,5.2,0.3657139151870572,PFU,sp
11024,5.21,0.367265576990534,PFU,sp
11025,5.22,0.3688225985114136,PFU,sp
11026,5.23,0.37038499629962457,PFU,sp
11027,5.24,0.37195278694244693,PFU,sp
11028,5.25,0.3735259870645004,PFU,sp
11029,5.26,0.3751046133277311,PFU,sp
11030,5.2700000000000005,0.3766886824313983,PFU,sp
11031,5.28,0.3782782111120589,PFU,sp
11032,5.29,0.3798732161435529,PFU,sp
11033,5.3,0.38147371433698685,PFU,sp
11034,5.3100000000000005,0.3830797225407167,PFU,sp
11035,5.32,0.3846912576403295,PFU,sp
11036,5.33,0.38630833655862545,PFU,sp
11037,5.34,0.3879309762555975,PFU,sp
11038,5.3500000000000005,0.3895591937284113,PFU,sp
11039,5.36,0.3911930060113831,PFU,sp
11040,5.37,0.39283243017595854,PFU,sp
11041,5.38,0.39447748333068855,PFU,sp
11042,5.39,0.396128182621206,PFU,sp
11043,5.4,0.3977845452302005,PFU,sp
11044,5.41,0.3994465883773922,PFU,sp
11045,5.42,0.4011143293195059,PFU,sp
11046,5.43,0.4027877853502429,PFU,sp
11047,5.44,0.4044669738002526,PFU,sp
11048,5.45,0.4061519120371027,PFU,sp
11049,5.46,0.4078426174652495,PFU,sp
11050,5.47,0.40953910752600636,PFU,sp
11051,5.48,0.41124139969751117,PFU,sp
11052,5.49,0.41294951149469306,PFU,sp
11053,5.5,0.41466346046923913,PFU,sp
11054,5.51,0.4163832642095587,PFU,sp
11055,5.5200000000000005,0.4181089403407474,PFU,sp
11056,5.53,0.41984050652454996,PFU,sp
11057,5.54,0.42157798045932304,PFU,sp
11058,5.55,0.4233213798799955,PFU,sp
11059,5.5600000000000005,0.4250707225580291,PFU,sp
11060,5.57,0.4268260263013766,PFU,sp
11061,5.58,0.4285873089544415,PFU,sp
11062,5.59,0.43035458839803387,PFU,sp
11063,5.6000000000000005,0.4321278825493271,PFU,sp
11064,5.61,0.43390720936181243,PFU,sp
11065,5.62,0.435692586825254,PFU,sp
11066,5.63,0.43748403296564137,PFU,sp
11067,5.64,0.4392815658451415,PFU,sp
11068,5.65,0.44108520356205033,PFU,sp
11069,5.66,0.4428949642507419,PFU,sp
11070,5.67,0.4447108660816185,PFU,sp
11071,5.68,0.446532927261058,PFU,sp
11072,5.69,0.44836116603136067,PFU,sp
11073,5.7,0.450195600670695,PFU,sp
11074,5.71,0.45203624949304283,PFU,sp
11075,5.72,0.4538831308481429,PFU,sp
11076,5.73,0.4557362631214336,PFU,sp
11077,5.74,0.4575956647339941,PFU,sp
11078,5.75,0.4594613541424854,PFU,sp
11079,5.76,0.4613333498390895,PFU,sp
11080,5.7700000000000005,0.46321167035144795,PFU,sp
11081,5.78,0.4650963342425982,PFU,sp
11082,5.79,0.466987360110911,PFU,sp
11083,5.8,0.4688847665900246,PFU,sp
11084,5.8100000000000005,0.4707885723487788,PFU,sp
11085,5.82,0.47269879609114746,PFU,sp
11086,5.83,0.47461545655617077,PFU,sp
11087,5.84,0.47653857251788534,PFU,sp
11088,5.8500000000000005,0.47846816278525384,PFU,sp
11089,5.86,0.48040424620209243,PFU,sp
11090,5.87,0.48234684164699915,PFU,sp
11091,5.88,0.4842959680332789,PFU,sp
11092,5.89,0.4862516443088686,PFU,sp
11093,5.9,0.4882138894562609,PFU,sp
11094,5.91,0.49018272249242595,PFU,sp
11095,5.92,0.49215816246873373,PFU,sp
11096,5.93,0.49414022847087347,PFU,sp
11097,5.94,0.49612893961877286,PFU,sp
11098,5.95,0.4981243150665152,PFU,sp
11099,5.96,0.5001263740022569,PFU,sp
11100,5.97,0.502135135648142,PFU,sp
11101,5.98,0.5041506192602171,PFU,sp
11102,5.99,0.5061728441283427,PFU,sp
11103,6.0,0.5082018295761074,PFU,sp
11104,6.01,0.5102375949607358,PFU,sp
11105,6.0200000000000005,0.512280159673,PFU,sp
11106,6.03,0.5143295431371256,PFU,sp
11107,6.04,0.5163857648107001,PFU,sp
11108,6.05,0.5184488441845774,PFU,sp
11109,6.0600000000000005,0.5205188007827831,PFU,sp
11110,6.07,0.5225956541624165,PFU,sp
11111,6.08,0.5246794239135528,PFU,sp
11112,6.09,0.5267701296591445,PFU,sp
11113,6.1000000000000005,0.5288677910549191,PFU,sp
11114,6.11,0.5309724277892781,PFU,sp
11115,6.12,0.5330840595831935,PFU,sp
11116,6.13,0.5352027061901036,PFU,sp
11117,6.140000000000001,0.5373283873958065,PFU,sp
11118,6.15,0.539461123018353,PFU,sp
11119,6.16,0.5416009329079392,PFU,sp
11120,6.17,0.5437478369467953,PFU,sp
11121,6.18,0.5459018550490755,PFU,sp
11122,6.19,0.5480630071607457,PFU,sp
11123,6.2,0.5502313132594691,PFU,sp
11124,6.21,0.5524067933544917,PFU,sp
11125,6.22,0.5545894674865262,PFU,sp
11126,6.23,0.5567793557276339,PFU,sp
11127,6.24,0.5589764781811059,PFU,sp
11128,6.25,0.5611808549813426,PFU,sp
11129,6.26,0.5633925062937326,PFU,sp
11130,6.2700000000000005,0.5656114523145294,PFU,sp
11131,6.28,0.5678377132707259,PFU,sp
11132,6.29,0.5700713094199309,PFU,sp
11133,6.3,0.5723122610502401,PFU,sp
11134,6.3100000000000005,0.574560588480109,PFU,sp
11135,6.32,0.5768163120582213,PFU,sp
11136,6.33,0.5790794521633597,PFU,sp
11137,6.34,0.5813500292042721,PFU,sp
11138,6.3500000000000005,0.5836280636195383,PFU,sp
11139,6.36,0.5859135758774335,PFU,sp
11140,6.37,0.5882065864757929,PFU,sp
11141,6.38,0.5905071159418729,PFU,sp
11142,6.390000000000001,0.5928151848322114,PFU,sp
11143,6.4,0.595130813732487,PFU,sp
11144,6.41,0.5974540232573767,PFU,sp
11145,6.42,0.5997848340504119,PFU,sp
11146,6.43,0.6021232667838338,PFU,sp
11147,6.44,0.6044693421584456,PFU,sp
11148,6.45,0.6068230809034655,PFU,sp
11149,6.46,0.6091845037763766,PFU,sp
11150,6.47,0.6115536315627762,PFU,sp
11151,6.48,0.6139304850762238,PFU,sp
11152,6.49,0.6163150851580861,PFU,sp
11153,6.5,0.6187074526773828,PFU,sp
11154,6.51,0.62110760853063,PFU,sp
11155,6.5200000000000005,0.6235155736416811,PFU,sp
11156,6.53,0.6259313689615675,PFU,sp
11157,6.54,0.6283550154683382,PFU,sp
11158,6.55,0.630786534166896,PFU,sp
11159,6.5600000000000005,0.6332259460888352,PFU,sp
11160,6.57,0.6356732722922736,PFU,sp
11161,6.58,0.6381285338616878,PFU,sp
11162,6.59,0.6405917519077439,PFU,sp
11163,6.6000000000000005,0.6430629475671275,PFU,sp
11164,6.61,0.6455421420023715,PFU,sp
11165,6.62,0.6480293564016847,PFU,sp
11166,6.63,0.6505246119787766,PFU,sp
11167,6.640000000000001,0.6530279299726813,PFU,sp
11168,6.65,0.6555393316475797,PFU,sp
11169,6.66,0.6580588382926218,PFU,sp
11170,6.67,0.6605864712217453,PFU,sp
11171,6.68,0.6631222517734938,PFU,sp
11172,6.69,0.6656662013108336,PFU,sp
11173,6.7,0.6682183412209683,PFU,sp
11174,6.71,0.6707786929151528,PFU,sp
11175,6.72,0.6733472778285046,PFU,sp
11176,6.73,0.6759241174198154,PFU,sp
11177,6.74,0.6785092331713584,PFU,sp
11178,6.75,0.681102646588697,PFU,sp
11179,6.76,0.6837043792004902,PFU,sp
11180,6.7700000000000005,0.6863144525582973,PFU,sp
11181,6.78,0.6889328882363792,PFU,sp
11182,6.79,0.6915597078315019,PFU,sp
11183,6.8,0.6941949329627345,PFU,sp
11184,6.8100000000000005,0.6968385852712481,PFU,sp
11185,6.82,0.6994906864201119,PFU,sp
11186,6.83,0.702151258094089,PFU,sp
11187,6.84,0.7048203219994289,PFU,sp
11188,6.8500000000000005,0.7074978998636606,PFU,sp
11189,6.86,0.7101840134353817,PFU,sp
11190,6.87,0.7128786844840483,PFU,sp
11191,6.88,0.715581934799762,PFU,sp
